#start of day, 11-02-2012, 16:04:58
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
21735, 11-02-2012, 23:03:41, blue, 50, 2, 39.877892, -105.771620, 3181, 12, 6840760, 2889336
21736, 11-02-2012, 23:03:42, blue, 50, 2, 39.877868, -105.771645, 3182, 12, 6840763, 2889331
21737, 11-02-2012, 23:03:43, blue, 50, 2, 39.877845, -105.771670, 3183, 11, 6840765, 2889326
21738, 11-02-2012, 23:03:44, blue, 50, 2, 39.877822, -105.771695, 3184, 11, 6840768, 2889321
21739, 11-02-2012, 23:03:45, blue, 50, 2, 39.877822, -105.771695, 3184, 11, 6840768, 2889321
21740, 11-02-2012, 23:03:46, blue, 50, 2, 39.877777, -105.771743, 3186, 12, 6840772, 2889311
21741, 11-02-2012, 23:03:47, blue, 50, 2, 39.877753, -105.771768, 3186, 12, 6840775, 2889307
21742, 11-02-2012, 23:03:48, blue, 50, 2, 39.877730, -105.771793, 3187, 11, 6840777, 2889302
21743, 11-02-2012, 23:03:49, blue, 50, 2, 39.877730, -105.771793, 3187, 11, 6840777, 2889302
21744, 11-02-2012, 23:03:50, blue, 50, 2, 39.877687, -105.771842, 3189, 11, 6840782, 2889292
21745, 11-02-2012, 23:03:51, blue, 50, 2, 39.877687, -105.771842, 3189, 11, 6840782, 2889292
21746, 11-02-2012, 23:03:52, blue, 50, 2, 39.877642, -105.771888, 3191, 11, 6840787, 2889283
21747, 11-02-2012, 23:03:53, blue, 50, 2, 39.877642, -105.771888, 3191, 11, 6840787, 2889283
21748, 11-02-2012, 23:03:54, blue, 50, 2, 39.877597, -105.771938, 3193, 11, 6840792, 2889273
21749, 11-02-2012, 23:03:55, blue, 50, 2, 39.877573, -105.771963, 3194, 11, 6840794, 2889268
21750, 11-02-2012, 23:03:56, blue, 50, 2, 39.877573, -105.771963, 3194, 11, 6840794, 2889268
21751, 11-02-2012, 23:03:57, blue, 50, 2, 39.877528, -105.772012, 3197, 11, 6840799, 2889259
21752, 11-02-2012, 23:03:58, blue, 50, 2, 39.877528, -105.772012, 3197, 11, 6840799, 2889259
21753, 11-02-2012, 23:03:59, blue, 50, 2, 39.877485, -105.772060, 3199, 11, 6840804, 2889249
21754, 11-02-2012, 23:04:00, blue, 50, 2, 39.877485, -105.772060, 3199, 11, 6840804, 2889249
21755, 11-02-2012, 23:04:01, blue, 50, 2, 39.877442, -105.772107, 3201, 11, 6840808, 2889240
21756, 11-02-2012, 23:04:02, blue, 50, 2, 39.877442, -105.772107, 3201, 11, 6840808, 2889240
21757, 11-02-2012, 23:04:03, blue, 50, 2, 39.877397, -105.772155, 3203, 11, 6840813, 2889230
21758, 11-02-2012, 23:04:04, blue, 50, 2, 39.877397, -105.772155, 3203, 11, 6840813, 2889230
21759, 11-02-2012, 23:04:05, blue, 50, 2, 39.877353, -105.772202, 3205, 11, 6840818, 2889221
21760, 11-02-2012, 23:04:06, blue, 50, 2, 39.877353, -105.772202, 3205, 11, 6840818, 2889221
21761, 11-02-2012, 23:04:07, blue, 50, 2, 39.877312, -105.772252, 3207, 11, 6840822, 2889212
21762, 11-02-2012, 23:04:08, blue, 50, 2, 39.877312, -105.772252, 3207, 11, 6840822, 2889212
21763, 11-02-2012, 23:04:09, blue, 50, 2, 39.877267, -105.772303, 3209, 12, 6840826, 2889201
21764, 11-02-2012, 23:04:10, blue, 50, 2, 39.877242, -105.772328, 3210, 12, 6840829, 2889196
21765, 11-02-2012, 23:04:11, blue, 50, 2, 39.877218, -105.772353, 3211, 12, 6840832, 2889191
21766, 11-02-2012, 23:04:12, blue, 50, 2, 39.877218, -105.772353, 3211, 12, 6840832, 2889191
21767, 11-02-2012, 23:04:13, blue, 50, 2, 39.877173, -105.772402, 3212, 11, 6840837, 2889182
21768, 11-02-2012, 23:04:14, blue, 50, 2, 39.877173, -105.772402, 3212, 11, 6840837, 2889182
21769, 11-02-2012, 23:04:15, blue, 50, 2, 39.877128, -105.772452, 3213, 12, 6840841, 2889172
21770, 11-02-2012, 23:04:16, blue, 50, 2, 39.877105, -105.772477, 3214, 12, 6840844, 2889167
21771, 11-02-2012, 23:04:17, blue, 50, 2, 39.877105, -105.772477, 3214, 12, 6840844, 2889167
21772, 11-02-2012, 23:04:18, blue, 50, 2, 39.877060, -105.772527, 3215, 12, 6840848, 2889157
21773, 11-02-2012, 23:04:19, blue, 50, 2, 39.877060, -105.772527, 3215, 12, 6840848, 2889157
21774, 11-02-2012, 23:04:20, blue, 50, 2, 39.877015, -105.772575, 3217, 11, 6840853, 2889148
21775, 11-02-2012, 23:04:21, blue, 50, 2, 39.877015, -105.772575, 3217, 11, 6840853, 2889148
21776, 11-02-2012, 23:04:22, blue, 50, 2, 39.876968, -105.772620, 3218, 11, 6840859, 2889139
21777, 11-02-2012, 23:04:23, blue, 50, 2, 39.876943, -105.772643, 3218, 12, 6840862, 2889134
21778, 11-02-2012, 23:04:24, blue, 50, 2, 39.876943, -105.772643, 3218, 12, 6840862, 2889134
21779, 11-02-2012, 23:04:25, blue, 50, 2, 39.876897, -105.772690, 3219, 11, 6840867, 2889124
21780, 11-02-2012, 23:04:26, blue, 50, 2, 39.876897, -105.772690, 3219, 11, 6840867, 2889124
21781, 11-02-2012, 23:04:27, blue, 50, 2, 39.876852, -105.772735, 3220, 11, 6840872, 2889115
21782, 11-02-2012, 23:04:28, blue, 50, 2, 39.876852, -105.772735, 3220, 11, 6840872, 2889115
21783, 11-02-2012, 23:04:29, blue, 50, 2, 39.876807, -105.772783, 3222, 11, 6840877, 2889106
21784, 11-02-2012, 23:04:30, blue, 50, 2, 39.876778, -105.772807, 3223, 11, 6840880, 2889101
21785, 11-02-2012, 23:04:31, blue, 50, 2, 39.876778, -105.772807, 3223, 11, 6840880, 2889101
21786, 11-02-2012, 23:04:32, blue, 50, 2, 39.876737, -105.772857, 3225, 11, 6840884, 2889091
21787, 11-02-2012, 23:04:33, blue, 50, 2, 39.876737, -105.772857, 3225, 11, 6840884, 2889091
21788, 11-02-2012, 23:04:34, blue, 50, 2, 39.876693, -105.772905, 3226, 11, 6840889, 2889082
21789, 11-02-2012, 23:04:35, blue, 50, 2, 39.876693, -105.772905, 3226, 11, 6840889, 2889082
21790, 11-02-2012, 23:04:36, blue, 50, 2, 39.876653, -105.772953, 3227, 11, 6840893, 2889073
21791, 11-02-2012, 23:04:37, blue, 50, 2, 39.876653, -105.772953, 3227, 11, 6840893, 2889073
21792, 11-02-2012, 23:04:38, blue, 50, 2, 39.876610, -105.773002, 3229, 11, 6840897, 2889063
21793, 11-02-2012, 23:04:39, blue, 50, 2, 39.876610, -105.773002, 3229, 11, 6840897, 2889063
21794, 11-02-2012, 23:04:40, blue, 50, 2, 39.876565, -105.773048, 3231, 11, 6840902, 2889054
21795, 11-02-2012, 23:04:41, blue, 50, 2, 39.876542, -105.773073, 3232, 11, 6840905, 2889049
21796, 11-02-2012, 23:04:42, blue, 50, 2, 39.876542, -105.773073, 3232, 11, 6840905, 2889049
21797, 11-02-2012, 23:04:43, blue, 50, 2, 39.876497, -105.773118, 3234, 11, 6840910, 2889040
21798, 11-02-2012, 23:04:44, blue, 50, 2, 39.876473, -105.773143, 3234, 12, 6840912, 2889035
21799, 11-02-2012, 23:04:45, blue, 50, 2, 39.876448, -105.773168, 3235, 13, 6840915, 2889030
21800, 11-02-2012, 23:04:46, blue, 50, 2, 39.876423, -105.773193, 3236, 12, 6840918, 2889025
21801, 11-02-2012, 23:04:47, blue, 50, 2, 39.876398, -105.773218, 3236, 12, 6840921, 2889020
21802, 11-02-2012, 23:04:48, blue, 50, 2, 39.876375, -105.773243, 3237, 12, 6840923, 2889015
21803, 11-02-2012, 23:04:49, blue, 50, 2, 39.876352, -105.773268, 3237, 12, 6840926, 2889010
21804, 11-02-2012, 23:04:50, blue, 50, 2, 39.876327, -105.773293, 3238, 12, 6840929, 2889005
21805, 11-02-2012, 23:04:51, blue, 50, 2, 39.876303, -105.773318, 3238, 12, 6840931, 2889000
21806, 11-02-2012, 23:04:52, blue, 50, 2, 39.876280, -105.773343, 3239, 12, 6840934, 2888995
21807, 11-02-2012, 23:04:53, blue, 50, 2, 39.876257, -105.773368, 3239, 12, 6840936, 2888990
21808, 11-02-2012, 23:04:54, blue, 50, 2, 39.876233, -105.773393, 3240, 12, 6840939, 2888985
21809, 11-02-2012, 23:04:55, blue, 50, 2, 39.876210, -105.773418, 3240, 12, 6840941, 2888980
21810, 11-02-2012, 23:04:56, blue, 50, 2, 39.876210, -105.773418, 3240, 12, 6840941, 2888980
21811, 11-02-2012, 23:04:57, blue, 50, 2, 39.876163, -105.773467, 3241, 12, 6840947, 2888970
21812, 11-02-2012, 23:04:58, blue, 50, 2, 39.876140, -105.773492, 3242, 12, 6840949, 2888965
21813, 11-02-2012, 23:04:59, blue, 50, 2, 39.876117, -105.773517, 3242, 12, 6840952, 2888961
21814, 11-02-2012, 23:05:00, blue, 50, 2, 39.876117, -105.773517, 3242, 12, 6840952, 2888961
21815, 11-02-2012, 23:05:01, blue, 50, 2, 39.876070, -105.773565, 3244, 11, 6840957, 2888951
21816, 11-02-2012, 23:05:02, blue, 50, 2, 39.876047, -105.773590, 3244, 11, 6840959, 2888946
21817, 11-02-2012, 23:05:03, blue, 50, 2, 39.876047, -105.773590, 3244, 11, 6840959, 2888946
21818, 11-02-2012, 23:05:04, blue, 50, 2, 39.876002, -105.773638, 3245, 11, 6840964, 2888936
21819, 11-02-2012, 23:05:05, blue, 50, 2, 39.876002, -105.773638, 3245, 11, 6840964, 2888936
21820, 11-02-2012, 23:05:06, blue, 50, 2, 39.875955, -105.773687, 3247, 12, 6840969, 2888927
21821, 11-02-2012, 23:05:07, blue, 50, 2, 39.875955, -105.773687, 3247, 12, 6840969, 2888927
21822, 11-02-2012, 23:05:08, blue, 50, 2, 39.875908, -105.773737, 3248, 11, 6840974, 2888917
21823, 11-02-2012, 23:05:09, blue, 50, 2, 39.875908, -105.773737, 3248, 11, 6840974, 2888917
21824, 11-02-2012, 23:05:10, blue, 50, 2, 39.875862, -105.773785, 3249, 12, 6840979, 2888907
21825, 11-02-2012, 23:05:11, blue, 50, 2, 39.875838, -105.773810, 3250, 11, 6840982, 2888902
21826, 11-02-2012, 23:05:12, blue, 50, 2, 39.875838, -105.773810, 3250, 11, 6840982, 2888902
21827, 11-02-2012, 23:05:13, blue, 50, 2, 39.875793, -105.773858, 3251, 11, 6840987, 2888893
21828, 11-02-2012, 23:05:14, blue, 50, 2, 39.875770, -105.773883, 3252, 11, 6840989, 2888888
21829, 11-02-2012, 23:05:15, blue, 50, 2, 39.875770, -105.773883, 3252, 11, 6840989, 2888888
21830, 11-02-2012, 23:05:16, blue, 50, 2, 39.875725, -105.773932, 3254, 11, 6840994, 2888878
21831, 11-02-2012, 23:05:17, blue, 50, 2, 39.875725, -105.773932, 3254, 11, 6840994, 2888878
21832, 11-02-2012, 23:05:18, blue, 50, 2, 39.875680, -105.773978, 3255, 12, 6840999, 2888869
21833, 11-02-2012, 23:05:19, blue, 50, 2, 39.875657, -105.774005, 3255, 12, 6841001, 2888864
21834, 11-02-2012, 23:05:20, blue, 50, 2, 39.875632, -105.774030, 3256, 12, 6841004, 2888859
21835, 11-02-2012, 23:05:21, blue, 50, 2, 39.875608, -105.774055, 3256, 12, 6841007, 2888854
21836, 11-02-2012, 23:05:22, blue, 50, 2, 39.875585, -105.774080, 3257, 12, 6841009, 2888849
21837, 11-02-2012, 23:05:23, blue, 50, 2, 39.875560, -105.774105, 3257, 12, 6841012, 2888844
21838, 11-02-2012, 23:05:24, blue, 50, 2, 39.875537, -105.774130, 3258, 12, 6841015, 2888839
21839, 11-02-2012, 23:05:25, blue, 50, 2, 39.875537, -105.774130, 3258, 12, 6841015, 2888839
21840, 11-02-2012, 23:05:26, blue, 50, 2, 39.875490, -105.774178, 3259, 12, 6841020, 2888829
21841, 11-02-2012, 23:05:27, blue, 50, 2, 39.875490, -105.774178, 3259, 12, 6841020, 2888829
21842, 11-02-2012, 23:05:28, blue, 50, 2, 39.875445, -105.774228, 3259, 12, 6841024, 2888819
21843, 11-02-2012, 23:05:29, blue, 50, 2, 39.875422, -105.774253, 3260, 12, 6841027, 2888814
21844, 11-02-2012, 23:05:30, blue, 50, 2, 39.875422, -105.774253, 3260, 12, 6841027, 2888814
21845, 11-02-2012, 23:05:31, blue, 50, 2, 39.875375, -105.774302, 3261, 12, 6841032, 2888805
21846, 11-02-2012, 23:05:32, blue, 50, 2, 39.875352, -105.774327, 3261, 12, 6841035, 2888800
21847, 11-02-2012, 23:05:33, blue, 50, 2, 39.875327, -105.774352, 3262, 12, 6841037, 2888795
21848, 11-02-2012, 23:05:34, blue, 50, 2, 39.875303, -105.774377, 3262, 12, 6841040, 2888790
21849, 11-02-2012, 23:05:35, blue, 50, 2, 39.875303, -105.774377, 3262, 12, 6841040, 2888790
21850, 11-02-2012, 23:05:36, blue, 50, 2, 39.875258, -105.774427, 3263, 11, 6841045, 2888780
21851, 11-02-2012, 23:05:37, blue, 50, 2, 39.875258, -105.774427, 3263, 11, 6841045, 2888780
21852, 11-02-2012, 23:05:38, blue, 50, 2, 39.875213, -105.774475, 3264, 11, 6841049, 2888771
21853, 11-02-2012, 23:05:39, blue, 50, 2, 39.875213, -105.774475, 3264, 11, 6841049, 2888771
21854, 11-02-2012, 23:05:40, blue, 50, 2, 39.875168, -105.774523, 3265, 11, 6841054, 2888761
21855, 11-02-2012, 23:05:41, blue, 50, 2, 39.875168, -105.774523, 3265, 11, 6841054, 2888761
21856, 11-02-2012, 23:05:42, blue, 50, 2, 39.875123, -105.774572, 3266, 12, 6841059, 2888751
21857, 11-02-2012, 23:05:43, blue, 50, 2, 39.875100, -105.774598, 3267, 12, 6841062, 2888746
21858, 11-02-2012, 23:05:44, blue, 50, 2, 39.875100, -105.774598, 3267, 12, 6841062, 2888746
21859, 11-02-2012, 23:05:45, blue, 50, 2, 39.875057, -105.774647, 3268, 12, 6841066, 2888737
21860, 11-02-2012, 23:05:46, blue, 50, 2, 39.875033, -105.774672, 3269, 11, 6841069, 2888732
21861, 11-02-2012, 23:05:47, blue, 50, 2, 39.875010, -105.774697, 3270, 11, 6841071, 2888727
21862, 11-02-2012, 23:05:48, blue, 50, 2, 39.875010, -105.774697, 3270, 11, 6841071, 2888727
21863, 11-02-2012, 23:05:49, blue, 50, 2, 39.874967, -105.774745, 3271, 12, 6841076, 2888717
21864, 11-02-2012, 23:05:50, blue, 50, 2, 39.874967, -105.774745, 3271, 12, 6841076, 2888717
21865, 11-02-2012, 23:05:51, blue, 50, 2, 39.874920, -105.774795, 3271, 12, 6841081, 2888708
21866, 11-02-2012, 23:05:52, blue, 50, 2, 39.874897, -105.774820, 3272, 12, 6841083, 2888703
21867, 11-02-2012, 23:05:53, blue, 50, 2, 39.874873, -105.774845, 3272, 12, 6841086, 2888698
21868, 11-02-2012, 23:05:54, blue, 50, 2, 39.874850, -105.774870, 3272, 12, 6841088, 2888693
21869, 11-02-2012, 23:05:55, blue, 50, 2, 39.874825, -105.774895, 3272, 12, 6841091, 2888688
21870, 11-02-2012, 23:05:56, blue, 50, 2, 39.874800, -105.774918, 3272, 12, 6841094, 2888683
21871, 11-02-2012, 23:05:57, blue, 50, 2, 39.874800, -105.774918, 3272, 12, 6841094, 2888683
21872, 11-02-2012, 23:05:58, blue, 50, 2, 39.874752, -105.774967, 3273, 12, 6841099, 2888673
21873, 11-02-2012, 23:05:59, blue, 50, 2, 39.874728, -105.774992, 3273, 12, 6841102, 2888668
21874, 11-02-2012, 23:06:00, blue, 50, 2, 39.874705, -105.775017, 3273, 12, 6841104, 2888663
21875, 11-02-2012, 23:06:01, blue, 50, 2, 39.874682, -105.775042, 3273, 12, 6841107, 2888658
21876, 11-02-2012, 23:06:02, blue, 50, 2, 39.874658, -105.775067, 3273, 12, 6841109, 2888653
21877, 11-02-2012, 23:06:03, blue, 50, 2, 39.874635, -105.775092, 3273, 12, 6841112, 2888648
21878, 11-02-2012, 23:06:04, blue, 50, 2, 39.874635, -105.775092, 3273, 12, 6841112, 2888648
21879, 11-02-2012, 23:06:05, blue, 50, 2, 39.874593, -105.775142, 3272, 12, 6841116, 2888639
21880, 11-02-2012, 23:06:06, blue, 50, 2, 39.874593, -105.775142, 3272, 12, 6841116, 2888639
21881, 11-02-2012, 23:06:07, blue, 50, 2, 39.874563, -105.775192, 3269, 8, 6841118, 2888630
21882, 11-02-2012, 23:06:08, blue, 50, 2, 39.874563, -105.775192, 3269, 8, 6841118, 2888630
21883, 11-02-2012, 23:06:09, blue, 50, 2, 39.874540, -105.775220, 3269, 6, 6841120, 2888625
21884, 11-02-2012, 23:06:10, blue, 50, 2, 39.874540, -105.775220, 3269, 6, 6841120, 2888625
21885, 11-02-2012, 23:06:11, blue, 50, 2, 39.874512, -105.775260, 3269, 7, 6841123, 2888617
21886, 11-02-2012, 23:06:12, blue, 50, 2, 39.874512, -105.775260, 3269, 7, 6841123, 2888617
21887, 11-02-2012, 23:06:13, blue, 50, 2, 39.874512, -105.775260, 3269, 7, 6841123, 2888617
21888, 11-02-2012, 23:06:14, blue, 50, 2, 39.874505, -105.775317, 3270, 7, 6841120, 2888609
21889, 11-02-2012, 23:06:15, blue, 50, 2, 39.874505, -105.775317, 3270, 7, 6841120, 2888609
21890, 11-02-2012, 23:06:16, blue, 50, 2, 39.874525, -105.775355, 3270, 7, 6841113, 2888604
21891, 11-02-2012, 23:06:17, blue, 50, 2, 39.874525, -105.775355, 3270, 7, 6841113, 2888604
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:08:13"
21892, 11-02-2012, 23:06:18, green, 80, 3, 39.874553, -105.775373, 3271, 5, 6841107, 2888604
21893, 11-02-2012, 23:06:19, green, 80, 3, 39.874553, -105.775373, 3271, 5, 6841107, 2888604
21894, 11-02-2012, 23:06:20, green, 80, 3, 39.874588, -105.775370, 3271, 6, 6841101, 2888606
21895, 11-02-2012, 23:06:21, green, 80, 3, 39.874588, -105.775370, 3271, 6, 6841101, 2888606
21896, 11-02-2012, 23:06:22, green, 80, 3, 39.874620, -105.775370, 3271, 6, 6841095, 2888608
21897, 11-02-2012, 23:06:23, green, 80, 3, 39.874620, -105.775370, 3271, 6, 6841095, 2888608
21898, 11-02-2012, 23:06:24, green, 80, 3, 39.874658, -105.775370, 3271, 8, 6841088, 2888610
21899, 11-02-2012, 23:06:25, green, 80, 3, 39.874658, -105.775370, 3271, 8, 6841088, 2888610
21900, 11-02-2012, 23:06:26, green, 80, 3, 39.874700, -105.775373, 3271, 7, 6841080, 2888612
21901, 11-02-2012, 23:06:27, green, 80, 3, 39.874700, -105.775373, 3271, 7, 6841080, 2888612
21902, 11-02-2012, 23:06:28, green, 80, 3, 39.874730, -105.775373, 3271, 4, 6841074, 2888614
21903, 11-02-2012, 23:14:02, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21904, 11-02-2012, 23:14:03, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21905, 11-02-2012, 23:14:04, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21906, 11-02-2012, 23:14:05, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21907, 11-02-2012, 23:14:06, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21908, 11-02-2012, 23:14:07, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21909, 11-02-2012, 23:14:08, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21910, 11-02-2012, 23:14:09, green, 80, 3, 39.874755, -105.775352, 3267, 1, 6841071, 2888619
21911, 11-02-2012, 23:14:10, green, 80, 3, 39.874765, -105.775313, 3267, 2, 6841072, 2888625
21912, 11-02-2012, 23:14:11, green, 80, 3, 39.874765, -105.775313, 3267, 2, 6841072, 2888625
21913, 11-02-2012, 23:14:12, green, 80, 3, 39.874765, -105.775313, 3267, 2, 6841072, 2888625
21914, 11-02-2012, 23:14:13, green, 80, 3, 39.874765, -105.775313, 3267, 2, 6841072, 2888625
21915, 11-02-2012, 23:14:14, green, 80, 3, 39.874765, -105.775313, 3267, 2, 6841072, 2888625
21916, 11-02-2012, 23:14:15, green, 80, 3, 39.874765, -105.775313, 3267, 2, 6841072, 2888625
21917, 11-02-2012, 23:14:16, green, 80, 3, 39.874765, -105.775313, 3267, 2, 6841072, 2888625
21918, 11-02-2012, 23:14:17, green, 80, 3, 39.874775, -105.775277, 3267, 1, 6841073, 2888631
21919, 11-02-2012, 23:14:18, green, 80, 3, 39.874775, -105.775277, 3267, 1, 6841073, 2888631
21920, 11-02-2012, 23:14:19, green, 80, 3, 39.874775, -105.775277, 3267, 1, 6841073, 2888631
21921, 11-02-2012, 23:14:20, green, 80, 3, 39.874775, -105.775277, 3267, 1, 6841073, 2888631
21922, 11-02-2012, 23:14:21, green, 80, 3, 39.874775, -105.775277, 3267, 1, 6841073, 2888631
21923, 11-02-2012, 23:14:22, green, 80, 3, 39.874787, -105.775238, 3267, 4, 6841074, 2888637
21924, 11-02-2012, 23:14:23, green, 80, 3, 39.874787, -105.775238, 3267, 4, 6841074, 2888637
21925, 11-02-2012, 23:14:24, green, 80, 3, 39.874787, -105.775238, 3267, 4, 6841074, 2888637
21926, 11-02-2012, 23:14:25, green, 80, 3, 39.874823, -105.775220, 3266, 5, 6841068, 2888641
21927, 11-02-2012, 23:14:26, green, 80, 3, 39.874823, -105.775220, 3266, 5, 6841068, 2888641
21928, 11-02-2012, 23:14:27, green, 80, 3, 39.874858, -105.775205, 3266, 6, 6841063, 2888646
21929, 11-02-2012, 23:14:28, green, 80, 3, 39.874858, -105.775205, 3266, 6, 6841063, 2888646
21930, 11-02-2012, 23:14:29, green, 80, 3, 39.874900, -105.775188, 3266, 8, 6841056, 2888651
21931, 11-02-2012, 23:14:30, green, 80, 3, 39.874900, -105.775188, 3266, 8, 6841056, 2888651
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:00:00"
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#ski duration="00:01:58" distance="1012" descent="-126" av_speed="30" max_speed="30"
21932, 11-02-2012, 23:14:31, red, 80, 3, 39.874937, -105.775150, 3265, 12, 6841052, 2888658
21933, 11-02-2012, 23:14:32, red, 80, 3, 39.874938, -105.775108, 3264, 14, 6841055, 2888664
21934, 11-02-2012, 23:14:33, red, 80, 3, 39.874927, -105.775058, 3264, 16, 6841061, 2888671
21935, 11-02-2012, 23:14:34, red, 80, 3, 39.874925, -105.775005, 3263, 16, 6841065, 2888678
21936, 11-02-2012, 23:14:35, red, 80, 3, 39.874943, -105.774958, 3263, 15, 6841065, 2888686
21937, 11-02-2012, 23:14:36, red, 80, 3, 39.874982, -105.774925, 3262, 17, 6841060, 2888693
21938, 11-02-2012, 23:14:37, red, 80, 3, 39.875028, -105.774893, 3261, 19, 6841054, 2888700
21939, 11-02-2012, 23:14:38, red, 80, 3, 39.875062, -105.774852, 3260, 19, 6841051, 2888708
21940, 11-02-2012, 23:14:39, red, 80, 3, 39.875090, -105.774792, 3259, 22, 6841050, 2888718
21941, 11-02-2012, 23:14:40, red, 80, 3, 39.875123, -105.774737, 3259, 20, 6841047, 2888728
21942, 11-02-2012, 23:14:41, red, 80, 3, 39.875168, -105.774700, 3258, 19, 6841042, 2888736
21943, 11-02-2012, 23:14:42, red, 80, 3, 39.875217, -105.774672, 3257, 20, 6841035, 2888743
21944, 11-02-2012, 23:14:43, red, 80, 3, 39.875260, -105.774628, 3256, 21, 6841030, 2888752
21945, 11-02-2012, 23:14:44, red, 80, 3, 39.875293, -105.774562, 3255, 25, 6841029, 2888763
21946, 11-02-2012, 23:14:45, red, 80, 3, 39.875327, -105.774493, 3255, 24, 6841027, 2888775
21947, 11-02-2012, 23:14:46, red, 80, 3, 39.875372, -105.774445, 3254, 22, 6841022, 2888784
21948, 11-02-2012, 23:14:47, red, 80, 3, 39.875413, -105.774397, 3253, 22, 6841018, 2888794
21949, 11-02-2012, 23:14:48, red, 80, 3, 39.875443, -105.774337, 3252, 21, 6841017, 2888804
21950, 11-02-2012, 23:14:49, red, 80, 3, 39.875465, -105.774268, 3251, 23, 6841018, 2888815
21951, 11-02-2012, 23:14:50, red, 80, 3, 39.875492, -105.774207, 3250, 20, 6841017, 2888825
21952, 11-02-2012, 23:14:51, red, 80, 3, 39.875543, -105.774168, 3250, 22, 6841011, 2888834
21953, 11-02-2012, 23:14:52, red, 80, 3, 39.875585, -105.774117, 3249, 23, 6841007, 2888844
21954, 11-02-2012, 23:14:53, red, 80, 3, 39.875615, -105.774048, 3248, 25, 6841006, 2888855
21955, 11-02-2012, 23:14:54, red, 80, 3, 39.875652, -105.773987, 3247, 22, 6841004, 2888866
21956, 11-02-2012, 23:14:55, red, 80, 3, 39.875702, -105.773945, 3245, 22, 6840997, 2888875
21957, 11-02-2012, 23:14:56, red, 80, 3, 39.875752, -105.773898, 3244, 25, 6840991, 2888885
21958, 11-02-2012, 23:14:57, red, 80, 3, 39.875803, -105.773850, 3242, 25, 6840985, 2888894
21959, 11-02-2012, 23:14:58, red, 80, 3, 39.875863, -105.773820, 3241, 26, 6840977, 2888902
21960, 11-02-2012, 23:14:59, red, 80, 3, 39.875925, -105.773788, 3239, 26, 6840967, 2888911
21961, 11-02-2012, 23:15:00, red, 80, 3, 39.875975, -105.773740, 3238, 24, 6840962, 2888920
21962, 11-02-2012, 23:15:01, red, 80, 3, 39.876022, -105.773690, 3237, 24, 6840957, 2888930
21963, 11-02-2012, 23:15:02, red, 80, 3, 39.876073, -105.773650, 3237, 24, 6840950, 2888939
21964, 11-02-2012, 23:15:03, red, 80, 3, 39.876122, -105.773603, 3235, 23, 6840944, 2888949
21965, 11-02-2012, 23:15:04, red, 80, 3, 39.876167, -105.773543, 3233, 27, 6840940, 2888960
21966, 11-02-2012, 23:15:05, red, 80, 3, 39.876222, -105.773492, 3232, 25, 6840934, 2888970
21967, 11-02-2012, 23:15:06, red, 80, 3, 39.876275, -105.773440, 3231, 26, 6840928, 2888981
21968, 11-02-2012, 23:15:07, red, 80, 3, 39.876323, -105.773375, 3230, 28, 6840924, 2888993
21969, 11-02-2012, 23:15:08, red, 80, 3, 39.876372, -105.773317, 3229, 25, 6840919, 2889004
21970, 11-02-2012, 23:15:09, red, 80, 3, 39.876435, -105.773273, 3228, 29, 6840910, 2889014
21971, 11-02-2012, 23:15:10, red, 80, 3, 39.876498, -105.773222, 3226, 30, 6840902, 2889025
21972, 11-02-2012, 23:15:11, red, 80, 3, 39.876563, -105.773173, 3225, 28, 6840894, 2889036
21973, 11-02-2012, 23:15:12, red, 80, 3, 39.876633, -105.773143, 3224, 28, 6840883, 2889044
21974, 11-02-2012, 23:15:13, red, 80, 3, 39.876705, -105.773118, 3223, 29, 6840872, 2889052
21975, 11-02-2012, 23:15:14, red, 80, 3, 39.876777, -105.773098, 3223, 27, 6840860, 2889059
21976, 11-02-2012, 23:15:15, red, 80, 3, 39.876840, -105.773093, 3222, 22, 6840849, 2889064
21977, 11-02-2012, 23:15:16, red, 80, 3, 39.876893, -105.773100, 3221, 20, 6840838, 2889066
21978, 11-02-2012, 23:15:17, red, 80, 3, 39.876942, -105.773113, 3221, 18, 6840828, 2889067
21979, 11-02-2012, 23:15:18, red, 80, 3, 39.876990, -105.773123, 3220, 19, 6840819, 2889069
21980, 11-02-2012, 23:15:19, red, 80, 3, 39.877043, -105.773118, 3219, 22, 6840809, 2889073
21981, 11-02-2012, 23:15:20, red, 80, 3, 39.877093, -105.773087, 3218, 22, 6840802, 2889080
